TAXA	Abiotrophia	Acetivibrio	Acholeplasma	Acidaminococcus	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Adlercreutzia	Aerococcus	Afipia	Aggregatibacter	Akkermansia	Alicycliphilus	Aliterella	Alysiella	Amphibacillus	Anaerococcus	Anaerofustis	Anaeroglobus	Anaerostipes	Anaerotruncus	Arcanobacterium	Arthrobacter	Atopobacter	Atopobium	Aureimonas	Avibacterium	Azohydromonas	Bacillus	Barnesiella	Basfia	Bergeyella	Bibersteinia	Bifidobacterium	Bilophila	Blautia	Bosea	Bradyrhizobium	Brevibacterium	Brevundimonas	Brochothrix	Bulleidia	Burkholderia	Butyricicoccus	Butyricimonas	Butyrivibrio	Calothrix	Campylobacter	Cardiobacterium	Carnobacterium	Catabacter	Catenibacterium	Catonella	Cellulomonas	Centipeda	Chlamydia	Chryseobacterium	Citrobacter	Clostridium	Collinsella	Comamonas	Conchiformibius	Coprobacillus	Coprobacter	Coprococcus	Crocosphaera	Cryptobacterium	Cupriavidus	Dechloromonas	Dehalobacter	Delftia	Desulfotomaculum	Desulfovibrio	Dialister	Dielma	Dorea	Dysgonomonas	Echinicola	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Enhydrobacter	Enterobacter	Enterococcus	Enterorhabdus	Erysipelatoclostridium	Escherichia	Eubacterium	Exiguobacterium	Facklamia	Faecalicoccus	Faecalitalea	Fenollaria	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Fusobacterium	Gallibacterium	Gordonibacter	Granulicatella	Gulbenkiania	Hallella	Helicobacter	Herbaspirillum	Histophilus	Holdemanella	Holdemania	Hungatella	Intestinimonas	Isoptericola	Janibacter	Johnsonella	Kandleria	Klebsiella	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lactococcus	Lawsonella	Lelliottia	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Mageeibacillus	Mangrovimonas	Mannheimia	Marvinbryantia	Megamonas	Megasphaera	Methylobacterium	Microbacterium	Micrococcus	Microvirga	Mitsuokella	Mobiluncus	Modestobacter	Mogibacterium	Moritella	Morococcus	Mycobacterium	Mycoplasma	Necropsobacter	Neisseria	Nocardia	Nosocomiicoccus	Novosphingobium	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Ottowia	Oxalobacter	Paenibacillus	Paracoccus	Paraprevotella	Parasutterella	Parvimonas	Pasteurella	Pectobacterium	Pedobacter	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Photobacterium	Porphyrobacter	Porphyromonas	Propionibacterium	Proteiniphilum	Pseudoflavonifractor	Pseudomonas	Pseudoramibacter	Psychrobacter	Rheinheimera	Rhodopseudomonas	Riemerella	Rikenella	Risungbinella	Roseburia	Ruminiclostridium	Runella	Salmonella	Sanguibacter	Sanguibacteroides	Scardovia	Selenomonas	Senegalimassilia	Serratia	Shuttleworthia	Simonsiella	Sinorhizobium	Slackia	Sneathia	Solobacterium	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Staphylococcus	Stenotrophomonas	Stomatobaculum	Streptobacillus	Streptomyces	Subdoligranulum	Tannerella	Tepidiphilus	Terrisporobacter	Thauera	Thermus	Trueperella	Turicibacter	Tyzzerella	Ureaplasma	Varibaculum	Vibrio	Xanthomonas	Xenorhabdus	Xylanimonas
Janibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9471698009144984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3699032752952804	0.0	0.0	0.0	0.06265532715764414	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.892946584966651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2608745973749756	0.0	0.0	0.0	0.0	0.0	0.372799369969597	0.21028307019467504	0.0	0.0	0.02943255436354591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14219559530099515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3720744090416618	0.0	0.0	0.0	0.0	0.0	0.794342183268726	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010083250395827826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14811909897850198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1808284880144254	0.0	0.02104783668623924	0.0	0.0	0.0	0.0	0.1409847622070611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027722675700001996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38867735203500176
Johnsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2615337584373189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2697207410044974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03872497969924569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4566117207706633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3128297932206699	0.0	0.0	0.0	0.4570460990025159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09619826612386118	0.0	0.0	0.0	0.2641274734379948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kandleria	0.0	0.10484288615679252	0.567646212197546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2991565840282623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2915475947422651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045690884098736194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34443227289073786	0.08918818639481398	0.9980194052045664	0.0	0.0	0.0	0.0	0.0	0.9998389654410407	0.0	0.24042160420956482	0.0	0.12127118383111846	0.0	0.0	0.0	0.0	0.0	0.0	0.12425214883947905	0.136108930734324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02199296337739878	0.0	0.0	0.34004763065235727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14450149417283484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3605781243335859	0.0	0.0	0.0	0.0	0.08107588415305643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021840568679146202	0.09790538579935543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17248599104316598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43204937989385733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41296020512140214	0.0	0.0	0.2188674467810934	0.0	0.21812218264300431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119361304437421	0.0	0.0	0.0	0.0	0.0	0.0	0.5376401580069877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1321817592257626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30819459386086184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02842511733193754	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella	0.0	0.0	0.0	0.0	0.45548142493842075	0.04488274340706678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6202951078075721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24905525684549987	0.0	0.0	0.0	0.0	0.0	0.0	0.09730466058064151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9896777490126353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2656675301762166	0.14231786653531908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8592212726813363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9009460922276342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24919634973151167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997279191113247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19007658601650435	0.0	0.0	0.0	0.0	0.0	0.26914260061090634	0.1327701710708069	0.0	0.0	0.0	0.0	0.8364543346120169	0.0	0.26914260061090634	0.0	0.8661498237841875	0.0	0.0	0.3331369598689853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269142600610906	0.0	0.0	0.2691426006109063	0.0	0.0	0.0	0.0	0.0	0.0	0.342156534473023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15234126728498723	0.0	0.0	0.0	0.0	0.8661498237841875	0.0	0.14840385161551445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010654842328683	0.0	0.0	0.0	0.0	0.0	0.0	0.9050183494432988	0.13720405551095438	0.0	0.0	0.2691426006109056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8661498237841875	0.0	0.8661498237841838	0.23358362100051674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5743695345019115	0.6186671825106007	0.0	0.0	0.8596921773387215	0.0	0.43927042477749545	0.0	0.0	0.0	0.0	0.0	0.0	0.9050183494432988	0.8661498237841875	0.8767439944071052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11237586186045309	0.0	0.0	0.0	0.22817630970843514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38383719923841364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2620577451720634	0.0	0.086705099324655	0.0	0.269142600610906	0.0	0.0	0.8661498237841838	0.0	0.0	0.0	0.4690399097703872	0.0	0.0	0.0	0.0	0.0	0.0	0.6929269681945038	0.0	0.0	0.0	0.0	0.0	0.0	0.05157804260744337	0.1717451679708739	0.24359494815535662	0.0	0.43851082265247493	0.0	0.0	0.8661498237841883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15332910972322195	0.0	0.0	0.0	0.0
Kytococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32840320112787796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372799369969597	0.0	0.0	0.24090462087841005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03992565551130793	0.0	0.0	0.0	0.372799369969597	0.0	0.0	0.0	0.43954058281001385	0.0	0.0	0.0	0.0	0.22593915864958508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372799369969597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7511425408615243	0.372799369969597	0.0	0.0	0.0	0.0	0.0	0.7726953885039235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2148792562376043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23066961016868887	0.0	0.0	0.30638642307913544	0.08853985036777932	0.0	0.0	0.12969009803385909	0.0	0.0	0.0	0.0	0.372799369969597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23066961016868887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2306696101686885	0.19801756999948986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8458662637307311	0.0	0.03392163139430081	0.0	0.0	0.2237504327671241	0.0877886119657867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08853985036777928	0.7876323966772971	0.0	0.0	0.0	0.08998444867387935	0.0	0.0	0.23066961016868887	0.7571852815314356
Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19687244052204064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20113506456563612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21028307019467504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21028307019467504	0.0	0.0	0.0	0.21458945777291527	0.0	0.0	0.0	0.0	0.3777018073235551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19687244052204064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21028307019467504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17694996461832765	0.0	0.0	0.0	0.0	0.0	0.21028307019467504	0.0	0.0	0.0	0.0	0.7726953885039235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13652460699518384	0.0	0.0	0.0	0.4382637746294664	0.0	0.0	0.0	0.20113506456563612	0.0	0.0	0.0	0.21028307019467504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13652460699518384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14993523666781847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049355514123057574	0.19016712568572325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13652460699518384	0.0
Lachnoclostridium	0.0	0.7213739830849336	0.19667551277255102	0.11583198728618266	0.0	0.0	0.0	0.0	0.5246914206219363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4071695327598912	0.0	0.5948770795663813	0.7637936207922474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2637518128218924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5785632280979475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4071695327598912	0.0	0.0	0.0	0.0	0.5899810826115964	0.0	0.38854519244066865	0.0	0.0	0.0	0.0	0.0	0.43160080883083746	0.09425814380425805	0.0	0.0	0.0	0.0	0.0	0.26375181282189236	0.5397031287991769	0.0	0.0	0.0	0.0	0.8697543300748284	0.0	0.0	0.533705664128691	0.0	0.0	0.09425814380425805	0.0	0.0	0.0	0.399227493592379	0.0	0.0	0.0	0.0	0.0	0.0	0.17248599104316598	0.0	0.0	0.0	0.0	0.0	0.40387594755807027	0.0	0.0	0.0	0.0	0.0	0.0	0.21409821761332132	0.0	0.0	0.0	0.6225376430441756	0.23767586374225613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4301240364321229	0.0	0.0	0.0	0.0	0.0	0.5607829266872824	0.0	0.0	0.0	0.0	0.0	0.0	0.25764872154056834	0.0	0.0	0.0	0.0	0.0	0.0	0.22756606681364755	0.0	0.0	0.11583198728618266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2246378892024382	0.0	0.0	0.0	0.2246378892024382	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0	0.776596219219958	0.0	0.0	0.0	0.0	0.0	0.0	0.5921363648974205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7555861894223106	0.4737614143750114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6375491830141101	0.2654565711064636	0.5268052962224887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6417202615714757	0.0	0.0	0.0	0.0	0.0	0.0	0.2482620930179756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7220616498763812	0.0	0.0	0.38852048069499207	0.08890384228390724	0.721366757303643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.769978088406025	0.0	0.0	0.22316414780273736	0.0	0.0	0.0	0.0	0.0	0.2916529397483188	0.0	0.34491948236717307	0.0	0.8331843206481846	0.0	0.0	0.2482620930179755	0.4795600705904571	0.0	0.0	0.0	0.0	0.3230947130480157	0.0	0.0	0.2533415635861215	0.0	0.0	0.0	0.0	0.0	0.0	0.5746150893191128	0.6445936091947906	0.11037820764524506	0.18910995003066655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40387594755807027	0.0	0.5511356541863458	0.0	0.0	0.0	0.0	0.0686362127864535	0.2896927253350216	0.014137656145400048	0.0	0.0	0.7020751636771704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3741342765369977	0.0	0.0	0.0	0.0	0.4946841590496036	0.0	0.0	0.05869591166918746	0.0	0.0	0.0	0.0	0.0	0.2171599396146641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4969553235577104	0.0	0.0	0.7989525538942124	0.0	0.0	0.0	0.7989525538942124	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactococcus	0.0	0.28543594004577927	0.0	0.0	0.0	0.0	0.0	0.0	0.42152361273975125	0.0	0.13790742882674836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5653352814954656	0.0	0.6493947809650578	0.0	0.0	0.0	0.6751414882515148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02943255436354591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029432554363545894	0.0	0.0	0.0	0.0	0.0	0.0	0.02943255436354591	0.0	0.0	0.0	0.0	0.180840649411952	0.0	0.0	0.6751414882515148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6606578950496514	0.0	0.029432554363545894	0.0	0.0	0.0	0.0	0.02943255436354591	0.0	0.0	0.0	0.11205561953552698	0.0	0.6751414882515148	0.0	0.6751414882515121	0.0	0.0	0.27225347566175784	0.0	0.0	0.0	0.0	0.02943255436354591	0.0	0.0	0.2656675301762166	0.5743695345019115	0.0	0.0	0.0	0.5511356541863458	0.0	0.0	0.0	0.0	0.6708305469120953	0.0	0.2929468339281913	0.0	0.0	0.0	0.3087053238078668	0.0	0.0	0.6606578950496514	0.6751414882515148	0.5561647731583621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02943255436354591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6751414882515121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5312770983477911	0.0	0.0	0.0	0.0	0.0	0.26188075852823495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6751414882515155	0.0	0.0	0.0	0.6593924898640028	0.0	0.0	0.0	0.6593924898640028	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17126961927976062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6921624197489409	0.1712696192797608	0.0	0.0	0.7182509479158063	0.0	0.1712696192797608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7182509479158063	0.0	0.0	0.0	0.0	0.17126961927976098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7010051653762477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7182509479158063	0.0	0.7182509479158032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14231786653531908	0.6186671825106007	0.0	0.0	0.0	0.0	0.0	0.0	0.6334636720213712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7010051653762477	0.7182509479158063	0.5864567602634586	0.1712696192797605	0.0	0.0	0.17126961927976095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1712696192797605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1712696192797608	0.0	0.0	0.0	0.7182509479158032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5696289327387493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.718250947915807	0.0	0.0	0.1712696192797608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
