TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	6	15.0	11.0	#cce385	#7effb5
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	6	18.0	9.0	#ffa256	#50f4cc
Capnocytophaga granulosa	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	2	10.0	3.0	#5df9c7	#3c68f9
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	8	9.0	7.0	#46efd1	#22d6e0
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Cardiobacterium hominis	Subgingival_plaque	#ffac5c	2	3.0	3.0	#3e65fa	#3c68f9
Carnobacterium divergens	Saliva	#cbe486	2	6.0	1.0	#04b9ea	#6a22fe
Catonella morbi	Subgingival_plaque	#ffac5c	4	14.0	8.0	#b6f193	#38e7d7
Cellulomonas flavigena	Throat	#ff5c2f	2	4.0	3.0	#2884f6	#3c68f9
Centipeda periodontii	Subgingival_plaque	#ffac5c	6	0.0	13.0	#8000ff	#acf59a
Cetobacterium somerae	Attached	#622ffe	2	11.0	14.0	#72febb	#c4e88a
Chlamydia trachomatis	Keratinized_gingiva	#17cbe4	6	0.0	13.0	#8000ff	#acf59a
Corynebacterium durum	Supragingival_plaque	#ff8646	6	18.0	9.0	#ffa256	#50f4cc
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	4	16.0	5.0	#e2d176	#0ea5ef
Corynebacterium vitaeruminis	Throat	#ff5c2f	2	10.0	3.0	#5df9c7	#3c68f9
Cryptobacterium curtum	Saliva	#cbe486	2	4.0	3.0	#2884f6	#3c68f9
Dechloromonas agitata	Buccal_mucosa	#445cfb	2	6.0	1.0	#04b9ea	#6a22fe
Dialister invisus	Stool	#e8cb72	2	3.0	3.0	#3e65fa	#3c68f9
Eggerthia catenaformis	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
Eikenella corrodens	Subgingival_plaque	#ffac5c	4	16.0	5.0	#e2d176	#0ea5ef
Eubacterium brachy	Palatine_Tonsils	#70febc	2	3.0	3.0	#3e65fa	#3c68f9
